msa.fips,msa.name,city.state,city,state,lat,lon,vwci,reqtotal,rebtotal,precip,temp,aridity,precip_70,temp_70,aridity_70,precip_85,temp_85,aridity_85,precip_95,temp_95,aridity_95,precip_05,temp_05,aridity_05,pvi,gini,pop,log.pop,pop.growth,log.pop.dens,pop.dens.growth,area,surface.water,rpp,rpi
12100,"Atlantic City-Hammonton, NJ Metro Area","Atlantic City, NJ",Atlantic City,NJ,39.3642834,-74.4229266,15,6,0,1131.9033327599366,12.718333307902018,24.764761173453095,1135.286665684647,12.599259229114763,24.90202072240583,1131.9033327599366,12.718333307902018,24.764761173453095,1190.5900007039309,12.766666617803276,26.019930018049898,1238.3799971342087,12.872499973823627,26.9941998541056,5.233782189361802,0.4471,275499,5.440120026798438,6.705924858240734e-4,3.533048644892854,-0.005382121252460133,555.704450754212,0.08525149190110827,107,37263
12260,"Augusta-Richmond County, GA-SC Metro Area","Augusta, GA",Augusta,GA,33.4734978,-82.0105148,21,8,2,1129.4466668566067,17.73361111548212,22.27357860937001,1141.6200011637475,17.605555539660983,22.567435426525044,1129.4466668566067,17.73361111548212,22.27357860937001,1109.0649971663952,17.70666666328907,21.883927443627837,1099.9399968385696,17.806666640440625,21.672117194487797,-6.834032127595768,0.4586,583338,5.76592026830859,0.007292417412137161,3.040855619002414,-0.0053194928968536,3270.284393595646,0.7423305989437015,89.3,37230
12420,"Austin-Round Rock, TX Metro Area","Austin, TX",Austin,TX,30.267153,-97.7430608,47,19,11,891.806669096152,20.283611136012606,16.754489161409566,889.4733327130476,20.088333340044375,16.773870686842205,891.806669096152,20.283611136012606,16.754489161409566,891.7900051623583,20.270833377043406,16.764003172022626,841.9800051748753,20.437500047683717,15.782637560809894,2.6121711477598564,0.4655,1943465,6.288576723797366,0.029430917950214172,3.4957461444155906,-0.003999222510074252,4219.890359723674,0.8639403620873269,99,43715
12540,"Bakersfield, CA Metro Area","Bakersfield, CA",Bakersfield,CA,35.3732921,-119.0187125,23,7,5,149.57999983864525,18.919166661633387,2.8856321443583366,157.95333350118665,18.814629638636553,3.0517306088369702,149.57999983864525,18.919166661633387,2.8856321443583366,151.05999981146306,18.951250018676124,2.9151359608631,116.44000067003071,18.89833333492279,2.2485223664723195,-11.648906376260449,0.4608,874190,5.941605834217625,0.009473868159156854,3.569551699882572,0.0021872222506838894,8131.9160930475355,0.25747787610619466,97.8,34022
12580,"Baltimore-Columbia-Towson, MD Metro Area","Baltimore, MD",Baltimore,MD,39.2903848,-76.6121893,12,0,4,1137.830003331105,13.251388903272648,24.629718182107087,1150.520002424717,13.142777789066788,24.953998501010275,1137.830003331105,13.251388903272648,24.629718182107087,1169.8950049132109,13.213750007469207,25.346137605270297,1206.120010316372,13.27833329513669,26.075179657491976,6.072935543781699,0.4522,2786853,6.445114061295812,0.006478610086656627,3.7352573461354397,-0.008042083833340707,2601.479729249711,0.8360286368426791,108,45765
12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",Baton Rouge,LA,30.4582829,-91.1403196,3,1,0,1529.0733421593904,19.948888879352147,28.895614748345018,1540.7088924778832,19.845555553612886,29.170016880270566,1529.0733421593904,19.948888879352147,28.895614748345018,1475.8450052663684,20.05000000993411,27.830010722612492,1435.700009867549,20.07750002940496,27.056930822504942,-9.57056575675641,0.4654,825499,5.916716551499787,0.006501132067615419,3.205006003831689,-0.0022759915647022613,4026.9164999992277,0.021642717757672517,93.3,41693
13140,"Beaumont-Port Arthur, TX Metro Area","Beaumont, TX",Beaumont,TX,30.080174,-94.1265562,12,2,0,1467.4433326919873,20.08805555767483,27.643912536451626,1480.068887915876,19.88777777089013,27.992263631549694,1467.4433326919873,20.08805555767483,27.643912536451626,1435.6549990177155,20.21750002304713,26.978498874122458,1325.720000833273,20.16666672229767,24.92678834019394,-12.936148096769474,0.4861,405644,5.608145056583655,0.0012003556782153035,3.2332985225650246,-0.003896863665563311,2100.531119449202,0.6878798712906684,90.3,40500
13780,"Binghamton, NY Metro Area","Binghamton, NY",Binghamton,NY,42.09868669999999,-75.91797380000001,13,4,0,1048.9433383146923,8.251666684510807,25.430305676635484,1031.835556825002,8.143333329743257,25.08193730251739,1048.9433383146923,8.251666684510807,25.430305676635484,1083.0500034093857,8.355000025313348,26.197521564518265,1139.9300050735474,8.46083335665365,27.482931386746394,-1.4607757270673427,0.4484,247446,5.393480437771469,-0.004018911887636732,3.3475393488076715,0.003883859464076372,1224.36779629867,0.2724696356275304,95,36877
14260,"Boise City, ID Metro Area","Boise, ID",Boise,ID,43.6187102,-116.2146068,13,2,3,446.34666756043833,11.02472220139785,10.147655826682822,473.0711124307579,10.884629620004583,10.79161608039297,446.34666756043833,11.02472220139785,10.147655826682822,461.29000032506883,11.01833331817761,10.481937836827196,442.90000021085143,10.900833297893405,10.087967899694775,-11.886982745657093,0.4571,664707,5.822630252334192,0.01820638066628674,3.3636558005287713,-0.002700969478908742,11765.593790782043,0.1551052221356196,95.1,36750
14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",Boston,MA,42.3600825,-71.0588801,20,5,2,1213.0500021179516,9.941388907904427,28.247957386860534,1206.1222242911656,9.816481509321818,28.164299547822253,1213.0500021179516,9.941388907904427,28.247957386860534,1236.1100008487701,9.997083338908851,28.750254041560055,1279.9499989748,10.070000000980993,29.72870995145639,9.058580134039651,0.4859,4739385,6.675721989683582,0.009349764159780545,3.9020091494776734,8.540636242510078e-4,3487.409394174799,0.5972075773551977,110.3,53632
14500,"Boulder, CO Metro Area","Boulder, CO",Boulder,CO,40.0149856,-105.2705456,24,4,6,423.9133292362094,8.968055571470824,10.111147807098591,415.77999756485224,8.90555556566903,9.933769092057005,423.9133292362094,8.968055571470824,10.111147807098591,438.6249947566539,9.045416680816562,10.449119116294515,413.86999559402466,9.164166696804266,9.837646956278007,19.618313036335532,0.4678,313864,5.496741505257374,0.014661903789233335,3.562292993643738,-0.0012723110334249093,726.2892488304965,0.9975420916799803,109.1,49440
14740,"Bremerton-Silverdale, WA Metro Area","Bremerton, WA",Bremerton,WA,47.5650067,-122.6269768,12,4,0,991.6399970948696,10.160555578437116,22.96940135577003,1006.0599979095989,10.080555568359516,23.35108404785103,991.6399970948696,10.160555578437116,22.96940135577003,1030.2299977391958,10.086666697760423,23.89947606320095,989.0999981015921,9.958333358168602,23.01120390928162,3.319175980013489,0.4488,254525,5.4057304461180165,0.0027674466003534946,3.263848792981763,-0.006201757266719619,394.9412707703665,0.31307456588355465,105,40812
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area","Bridgeport, CT",Bridgeport,CT,41.1865478,-73.19517669999999,12,2,2,1180.0000017881393,10.661111130793062,27.036745624548654,1218.8466683559948,10.505925924482721,28.020946678360175,1180.0000017881393,10.661111130793062,27.036745624548654,1187.8100008964539,10.669166713766753,27.213575221731297,1206.959998369217,10.83083338054518,27.536600710614454,4.4342894587749315,0.5491,945816,5.97580665653174,0.006988169127663582,3.709471345496037,0.003966346861548502,624.8895504535157,0.5990227864286041,120.4,75426
15180,"Brownsville-Harlingen, TX Metro Area","Brownsville, TX",Brownsville,TX,25.9017472,-97.4974838,13,0,2,666.9133352351686,23.654166685210335,11.786752895359026,682.0555563271046,23.51537038485209,12.08292315387411,666.9133352351686,23.654166685210335,11.786752895359026,658.4050006233156,23.75833336512248,11.619150572249769,678.6700019836426,23.766666634877524,11.979466839034984,12.274349677354712,0.4921,420400,5.623662707356204,0.00771413791527951,3.4537631703075475,-0.008803348042021994,890.9223309142745,0.9423526909168262,85,27290
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","Buffalo, NY",Buffalo,NY,42.88644679999999,-78.8783689,12,4,0,1113.5099988778431,8.350277784259783,26.94420200910977,1102.31999985377,8.234629636492443,26.74419860438945,1113.5099988778431,8.350277784259783,26.94420200910977,1128.8399996757507,8.460833342652768,27.252112785052482,1184.7600026130676,8.687500007885198,28.441529716770344,4.342681120365066,0.4627,1136642,6.055623699598239,2.367741158446335e-4,3.6158914349957105,-0.010824531586403677,1565.0524431001224,0.9933292595987371,93.8,42864
15940,"Canton-Massillon, OH Metro Area","Canton, OH",Canton,OH,40.79894729999999,-81.378447,15,2,4,989.5266677538553,10.224722204378082,22.907805576860618,989.4288899898529,10.096851835372272,22.97027465695917,989.5266677538553,10.224722204378082,22.907805576860618,1023.964998960495,10.28083330448717,23.67776897178853,1023.0199961662292,10.406666634914776,23.570834587599027,-1.734359358149018,0.4391,403847,5.60621686104851,-2.716137338670769e-4,3.283287914679014,-0.010292524424662646,969.8794002134373,0.11750920656176767,89.3,41274
15980,"Cape Coral-Fort Myers, FL Metro Area","Cape Coral, FL",Cape Coral,FL,26.5628537,-81.9495331,21,6,2,1334.2599985003471,23.360555561383567,23.675793819574587,1316.584443377124,23.268888883237487,23.398068428404304,1334.2599985003471,23.360555561383567,23.675793819574587,1365.9650006741285,23.251666673024495,24.2805640307937,1354.2599977850914,23.260000030199688,24.077230629269835,-9.599201874113467,0.469,679233,5.832018777603608,0.022596761440230508,3.28133851813612,-0.005985341012472443,784.5129973575167,0.04844802102151421,95.1,40875
16300,"Cedar Rapids, IA Metro Area","Cedar Rapids, IA",Cedar Rapids,IA,41.9778795,-91.6656232,17,4,6,893.9266657829285,9.516388879343868,21.067489272250867,900.8044442170196,9.455370363234369,21.248190329706308,893.9266657829285,9.516388879343868,21.067489272250867,885.5899984687567,9.457916657192012,20.904715050012847,950.4100023508072,9.38333332799375,22.533282314242427,5.865532085266933,0.4381,263974,5.421561153337276,0.005326753106152942,3.2204608795209655,-0.012076189668926185,2008.7657039337635,0,90.6,47097
16580,"Champaign-Urbana, IL Metro Area","Champaign, IL",Champaign,IL,40.1164204,-88.2433829,11,4,0,1005.8300002415975,10.845833369199601,22.958763007357035,1012.3488905562294,10.734814859167845,23.157232250647937,1005.8300002415975,10.845833369199601,22.958763007357035,989.4699974656105,10.884583379141986,22.567932085570583,1013.2699996829033,11.095833317935467,23.037359231825565,0.35196785181829116,0.4883,237579,5.375808049999467,0.005628402169320622,3.643966915867277,0.008557537902895268,1921.0835424720115,0,93.4,38650
16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",Charleston,SC,32.7764749,-79.93105120000001,12,4,1,1206.1100036961336,18.41583334207535,23.464929458820038,1214.4844468509157,18.239629637312007,23.706590776471103,1206.1100036961336,18.41583334207535,23.464929458820038,1179.4300007615238,18.417499999205273,22.94337371633714,1188.1099948771298,18.57249995867411,23.05445643774898,-4.515151607105771,0.4748,726969,5.861515891717376,0.021337609471727248,3.2846512933056995,-0.0016940774680798023,2588.1782792043823,0.9474609194339099,96.3,39477
16620,"Charleston, WV Metro Area","Charleston, WV",Charleston,WV,38.3498195,-81.6326234,8,2,0,1165.566663424174,12.672499989531934,25.533790202804393,1168.231109407213,12.489999994028498,25.69161484871352,1165.566663424174,12.672499989531934,25.533790202804393,1165.6049959659576,12.71041666669771,25.516560906680162,1154.1099936962128,12.772499989842375,25.226035466138885,-6.477886404151656,0.4676,222824,5.347961966152589,-0.004526283305946882,3.01439055599811,-0.006173697327790738,2527.7405482187564,0.999407758365413,89,43475
16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area","Charlotte, NC",Charlotte,NC,35.2270869,-80.8431267,16,0,1,1101.4866638382275,15.83222220937411,22.570569346450196,1123.684444506963,15.673518508672714,23.0966630028108,1101.4866638382275,15.83222220937411,22.570569346450196,1100.4949992001057,15.754166639844577,22.592997211368438,1106.1200011372566,15.894166695078214,22.650582347053643,-4.51881652449414,0.4791,2379177,6.376426752782887,0.016898686516156086,3.274449857349146,0.007916010454068093,3085.185207035708,0.9625476180285066,93.6,41724
16820,"Charlottesville, VA Metro Area","Charlottesville, VA",Charlottesville,VA,38.0293059,-78.47667810000002,20,4,4,1098.2466689646244,12.988333305509554,23.900057679054072,1107.566669722398,13.077962940945117,24.051148055128348,1098.2466689646244,12.988333305509554,23.900057679054072,1112.2500026077032,12.965833293211956,24.22249969686762,1109.750001013279,13.059999992325903,24.114719065858086,5.278121163501148,0.4962,226860,5.355757927746179,0.00870805641506607,3.311906574845827,0.0035408577288161534,1644.0436530980066,0.9717514124293787,97.8,47962
16860,"Chattanooga, TN-GA Metro Area","Chattanooga, TN",Chattanooga,TN,35.0456297,-85.3096801,11,2,0,1566.0133354266484,14.167499979440537,33.22753706720383,1586.724447329839,14.083703700080514,33.71679785774899,1566.0133354266484,14.167499979440537,33.22753706720383,1558.7200004458427,14.039583299495279,33.17628977294823,1558.4199948310852,14.146666654571892,33.08754697040801,-14.713754665703277,0.4574,544197,5.735756143310999,0.006976772308296538,3.051860988053638,0.0028315705268983716,2088.9682245632025,0.7985895290461392,90.6,39890
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",Chicago,IL,41.8781136,-87.6297982,14,4,1,916.1733304436008,11.154444444986682,20.77198350831599,945.6022198291289,10.851666667740103,21.588640910903454,916.1733304436008,11.154444444986682,20.77198350831599,904.4999980889261,11.218333340032647,20.492077178177432,951.149996638298,11.177500019222498,21.598546668008495,13.535834782286448,0.4787,9557294,6.980334945913934,0.002258110263920504,3.9351743538134434,-0.013208357387644462,7196.805145429245,0.8703783839922454,106,43998
17020,"Chico, CA Metro Area","Chico, CA",Chico,CA,39.7284944,-121.8374777,19,2,6,984.0800011139363,16.134722232818604,20.03255746504109,995.2866665112475,16.01851851940155,20.30279223794408,984.0800011139363,16.134722232818604,20.03255746504109,1042.670002842322,16.235833352804185,21.19111686974386,928.9700077921152,16.315833338101704,18.85732701442657,-2.7437043808350214,0.5128,224033,5.350311994505243,0.004567591750079018,3.3313651514258487,9.589405101745332e-4,1636.464430723231,0.33473389355742295,100,34041
17140,"Cincinnati, OH-KY-IN Metro Area","Cincinnati, OH",Cincinnati,OH,39.1031182,-84.5120196,13,4,0,1140.349995136261,12.334999978666504,25.16095935995445,1133.417773326238,12.217037025383776,25.071019292220353,1140.349995136261,12.334999978666504,25.16095935995445,1153.8249951601028,12.327500000782312,25.463619975827456,1131.0299929380417,12.34916665405035,24.929497799654648,-10.214595107533576,0.4658,2148450,6.332125250979302,0.003584772622136042,3.408857277652878,-0.011105679830715306,4391.8844500437835,0.5960661017599018,89.8,47005
17300,"Clarksville, TN-KY Metro Area","Clarksville, TN",Clarksville,TN,36.5297706,-87.3594528,7,1,0,1267.0033377806346,14.490833348449733,26.69422539436606,1292.755558649699,14.221296298890202,27.396414639597275,1267.0033377806346,14.490833348449733,26.69422539436606,1290.325007379055,14.600000021141023,27.131454092613343,1285.0100053548813,14.560833370250961,27.044855315075743,-10.154179709003053,0.4325,277894,5.443879170041058,0.015018831898491883,3.061359795694192,0.0014629162735956868,2157.443606302423,0.9032949370479507,91.3,38545
17460,"Cleveland-Elyria, OH Metro Area","Cleveland, OH",Cleveland,OH,41.49932,-81.6943605,17,4,1,1061.0833327174187,9.700833346094523,24.868847346891442,1065.9955556260215,9.56777778265101,25.057800999556747,1061.0833327174187,9.700833346094523,24.868847346891442,1080.9150004386902,9.781250006364038,25.287516225141978,1153.7300028800964,9.845833336624006,26.93449211944497,9.70980752535594,0.4764,2064079,6.314726315342524,-0.001398883772817255,3.580741398080203,-0.01848702361846345,1997.3066886796387,0.9859924725904107,89.1,48497
17780,"College Station-Bryan, TX Metro Area","College Station, TX",College Station,TX,30.627977,-96.3344068,30,12,4,1007.1699951191744,20.221944455305735,18.93457749414064,1014.5288838545481,20.05018517617826,19.141811790153962,1007.1699951191744,20.221944455305735,18.93457749414064,983.7749984115362,20.298750021060307,18.470630617747346,913.799996227026,20.248333323001862,17.17735414036166,-19.019069033671123,0.5027,242919,5.385461484638177,0.014235669729623158,3.4478163447744423,0.0052529933684217255,2100.154879482067,0.002994908655286014,93.9,33374
17820,"Colorado Springs, CO Metro Area","Colorado Springs, CO",Colorado Springs,CO,38.8338816,-104.8213634,20,4,4,397.31000078842044,10.459444434506198,9.153679250567215,394.3288891348574,10.459074057445482,9.084617261522938,397.31000078842044,10.459444434506198,9.153679250567215,387.3099999744445,10.544166637243082,8.909419605394737,357.71999966725707,10.559166631971797,8.227358132597319,-13.076523175076849,0.4393,686252,5.836483623159712,0.013427406466215087,3.4903066808407677,-0.001546181567774787,2683.8567850507416,0.8373405299313051,99.7,38752
17900,"Columbia, SC Metro Area","Columbia, SC",Columbia,SC,34.0007104,-81.0348144,13,2,1,1083.4266734483342,16.788055556350283,21.775213402642862,1118.7088941658537,16.76351851445657,22.489163569712147,1083.4266734483342,16.788055556350283,21.775213402642862,1065.1600071433932,16.861249976356824,21.37902615773916,1027.1200069189072,17.09416663448016,20.520850312162402,-2.1712800534196774,0.4529,800011,5.903095958500016,0.009658760686751781,3.154719365963443,0.0010085453408598863,3702.749811968241,0.9437704399198228,91.9,38534
17980,"Columbus, GA-AL Metro Area","Columbus, GA",Columbus,GA,32.4609764,-84.9877094,19,7,2,1235.9766666392486,17.92388887140486,24.28640535415672,1256.3177779316902,17.933148140818986,24.678818389434944,1235.9766666392486,17.92388887140486,24.28640535415672,1246.9700016230345,17.86916663646698,24.525579375913164,1264.860002875328,17.928333266576132,24.86264627958446,1.4851837534824663,0.4644,314342,5.497402412037674,0.014608586681885567,3.22552788504563,-0.010093987088472343,1936.133712974732,0.9447875725247987,89.5,37723
18140,"Columbus, OH Metro Area","Columbus, OH",Columbus,OH,39.9611755,-82.99879419999999,15,0,3,999.3799978892008,10.949166674953368,22.755209537470666,991.431109878752,10.69981481730938,22.69678683254677,999.3799978892008,10.949166674953368,22.755209537470666,1009.2700020670891,11.072083363123237,22.910590841089313,1031.7100005149841,11.21166674165676,23.33209011561591,0.38049768685041174,0.4622,1997308,6.300445041528833,0.011640792472122906,3.503241999554026,-0.006982445372207663,3967.2013696588556,0.8080361257027003,93.4,44230
18580,"Corpus Christi, TX Metro Area","Corpus Christi, TX",Corpus Christi,TX,27.8005828,-97.39638099999999,25,9,2,720.6333317905664,22.4936111052831,13.008530415114645,754.2288886441124,22.31962961797361,13.655644393228377,720.6333317905664,22.4936111052831,13.008530415114645,704.7400005944073,22.545416684945426,12.713995467353232,621.1500018760562,22.65250000158946,11.195291845165446,-7.368287628552261,0.4639,448351,5.651618142744449,0.011615055396122318,3.5056990510820705,0.0017347933824850789,1784.0067764792732,0.9750985309924758,93.5,41309
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area","Crestview, FL",Crestview,FL,30.7541808,-86.5727995,10,0,0,1544.610004812479,19.77277783420351,29.279130310942264,1523.571116871304,19.719074106216432,28.909343892706616,1544.610004812479,19.77277783420351,29.279130310942264,1564.8900092691183,19.658333402872085,29.72960951674004,1601.8600090444088,19.52750010093053,30.518697227570982,-26.85807942038193,0.4435,257209,5.410286160916074,0.02150899818333561,3.290484457551325,-0.003909462700377715,930.2470814536592,0,95.3,43405
19100,"Dallas-Fort Worth-Arlington, TX Metro Area","Dallas, TX",Dallas,TX,32.7766642,-96.79698789999999,28,9,2,929.1666685727736,18.903055569198397,17.914213420582573,910.0977789469891,18.83092593970122,17.56888863530173,929.1666685727736,18.903055569198397,17.914213420582573,897.7700061779469,19.005833343664804,17.27891076124295,875.4400095827878,19.085000002384184,16.82441672435917,-9.269912020451754,0.4761,6958092,6.842490166697886,0.018854994701837807,3.5920970467255704,-0.00941485648926024,8927.502144025379,0.9650710142413907,100.4,45385
19340,"Davenport-Moline-Rock Island, IA-IL Metro Area","Davenport, IA",Davenport,IA,41.5236437,-90.5776367,4,2,0,931.4799977143606,10.073888863271309,21.650395401617004,936.4711090193855,10.047962937393674,21.7671158390645,931.4799977143606,10.073888863271309,21.650395401617004,933.6099984049797,9.986249977598588,21.748849806874155,970.829997420311,9.934166606763998,22.693456330145505,5.30279165444213,0.4301,383995,5.5843255694546485,0.0024593547727465113,3.3460756364454416,-0.0038654297381281962,2269.9126690934477,0.7805695142378559,91.4,43971
19380,"Dayton, OH Metro Area","Dayton, OH",Dayton,OH,39.7589478,-84.1916069,15,2,3,1037.5400026639302,12.175833345328769,22.97584016091913,1023.9511125750012,11.974074080324284,22.771418883506115,1037.5400026639302,12.175833345328769,22.97584016091913,1075.0950037837029,12.19166665977488,23.797878138797486,1066.1100006103516,12.15916669430832,23.599348270819068,-5.115689474193652,0.4611,801145,5.903711126572112,2.6288711141012283e-4,3.3509009952666657,-0.013424187255001056,1705.9826501126647,0.015161823306443774,90.9,41916
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Deltona, FL",Deltona,FL,28.9005446,-81.26367379999999,20,8,0,1182.9066634575527,22.671666680441962,21.2604658376209,1153.7777757777108,23.024259268796,20.61290867667679,1182.9066634575527,22.671666680441962,21.2604658376209,1176.3449953198433,22.445833321412405,21.22455478277567,1136.0699943862855,22.626666673024495,20.427565719465655,-2.1431696734925287,0.4458,610290,5.785536253816335,0.008161573701445154,3.2721394776618618,-0.006281705692635002,1101.031622540336,0,95.7,34796
19740,"Denver-Aurora-Lakewood, CO Metro Area","Denver, CO",Denver,CO,39.7392358,-104.990251,43,19,8,415.8933333642781,10.188611126463446,9.646718984262181,410.8444442914592,9.972777786616374,9.578565417472957,415.8933333642781,10.188611126463446,9.646718984262181,419.55999881215394,10.353750019675742,9.698215439010916,424.8300005197525,10.266666669088105,9.842010569801426,4.9054789237076175,0.4583,2755856,6.440256520913652,0.01897102983805851,3.6815754123325277,-0.0055250210006341895,8346.05937826739,0.8482436018531012,104.7,47446
19780,"Des Moines-West Des Moines, IA Metro Area","Des Moines, IA",Des Moines,IA,41.6005448,-93.6091064,11,2,0,906.1600026885668,9.987777801892824,21.127166125389618,911.9622233543131,9.877407443012904,21.304874218165395,906.1600026885668,9.987777801892824,21.127166125389618,889.1150016337633,9.920833351494124,20.77667750682493,990.1500043869019,9.93333335618178,23.177673391191902,1.8366581992162234,0.446,612156,5.786862110553809,0.016970344486558438,3.3756638969295025,-0.008138033859919368,2883.695071174075,0.5740413925878388,94.9,47344
